Date,Price,Open,High,Low,Vol.,Change %
2/7/2019,97.61,97.61,97.61,97.61,17.77K,0.01%
2/6/2019,97.6,97.61,97.61,97.6,15.49K,-0.01%
2/5/2019,97.61,97.61,97.61,97.6,4.75K,0.00%
2/4/2019,97.61,97.61,97.61,97.6,6.67K,0.01%
2/1/2019,97.6,97.61,97.61,97.6,57.81K,-0.01%
1/31/2019,97.61,97.6,97.61,97.59,33.84K,0.02%
1/30/2019,97.59,97.59,97.6,97.59,31.98K,0.00%
1/29/2019,97.59,97.59,97.6,97.59,7.63K,0.00%
1/28/2019,97.59,97.59,97.6,97.59,9.62K,0.00%
1/25/2019,97.59,97.59,97.59,97.59,16.70K,0.00%
1/24/2019,97.59,97.59,97.6,97.59,36.02K,0.00%
1/23/2019,97.59,97.6,97.6,97.59,43.12K,-0.01%
1/22/2019,97.6,97.59,97.6,97.59,13.27K,0.01%
1/18/2019,97.59,97.6,97.6,97.59,76.59K,-0.01%
1/17/2019,97.6,97.61,97.61,97.59,49.48K,0.00%
1/16/2019,97.6,97.6,97.61,97.6,30.40K,0.00%
1/15/2019,97.6,97.6,97.61,97.6,55.08K,0.00%
1/14/2019,97.6,97.59,97.6,97.59,33.54K,0.01%
1/11/2019,97.59,97.58,97.6,97.58,50.10K,0.01%
1/10/2019,97.58,97.59,97.6,97.58,41.70K,-0.01%
1/9/2019,97.59,97.58,97.59,97.58,80.15K,0.01%
1/8/2019,97.58,97.61,97.61,97.58,80.27K,-0.03%
1/7/2019,97.61,97.61,97.61,97.6,54.33K,0.00%
1/4/2019,97.61,97.64,97.64,97.6,142.44K,-0.03%
1/3/2019,97.64,97.6,97.66,97.59,181.88K,0.05%
1/2/2019,97.59,97.59,97.6,97.58,41.20K,0.00%
12/31/2018,97.59,97.59,97.6,97.59,9.57K,0.00%
12/28/2018,97.59,97.6,97.61,97.59,6.44K,-0.02%
12/27/2018,97.61,97.59,97.61,97.59,13.11K,0.02%
12/26/2018,97.59,97.61,97.61,97.59,7.83K,-0.01%
12/24/2018,97.6,97.59,97.61,97.59,5.82K,0.02%
12/21/2018,97.58,97.58,97.59,97.58,8.70K,0.00%
12/20/2018,97.58,97.58,97.58,97.56,11.54K,0.00%
12/19/2018,97.58,97.61,97.61,97.56,30.06K,-0.02%
12/18/2018,97.6,97.59,97.61,97.59,32.61K,0.01%
12/17/2018,97.59,97.58,97.6,97.57,15.40K,0.02%
12/14/2018,97.57,97.56,97.58,97.56,9.31K,0.01%
12/13/2018,97.56,97.56,97.57,97.56,8.35K,0.00%
12/12/2018,97.56,97.58,97.58,97.56,9.09K,-0.02%
12/11/2018,97.58,97.59,97.59,97.57,19.34K,-0.01%
12/10/2018,97.59,97.58,97.61,97.58,21.12K,0.01%
12/7/2018,97.58,97.57,97.58,97.56,11.26K,0.01%
12/6/2018,97.57,97.55,97.6,97.55,31.20K,0.02%
12/4/2018,97.55,97.55,97.56,97.53,18.93K,0.02%
12/3/2018,97.53,97.54,97.54,97.53,15.96K,-0.06%
11/30/2018,97.59,97.59,97.59,97.58,24.07K,0.00%
11/29/2018,97.59,97.58,97.59,97.58,79.09K,0.01%
11/28/2018,97.58,97.58,97.58,97.58,48.51K,0.00%
11/27/2018,97.58,97.59,97.59,97.58,29.86K,-0.01%
11/26/2018,97.59,97.6,97.6,97.59,20.29K,-0.01%
11/23/2018,97.6,97.6,97.61,97.59,9.79K,0.01%
11/21/2018,97.59,97.61,97.61,97.59,20.97K,-0.02%
11/20/2018,97.61,97.61,97.61,97.61,19.22K,-0.01%
11/19/2018,97.62,97.62,97.62,97.6,34.51K,0.01%
11/16/2018,97.61,97.61,97.62,97.6,46.96K,0.00%
11/15/2018,97.61,97.6,97.61,97.6,45.76K,0.00%
11/14/2018,97.61,97.59,97.61,97.59,22.15K,0.02%
11/13/2018,97.59,97.59,97.59,97.58,22.09K,0.00%
11/12/2018,97.59,97.58,97.59,97.58,3.50K,0.01%
11/9/2018,97.58,97.59,97.59,97.58,20.60K,0.00%
11/8/2018,97.58,97.59,97.59,97.58,8.08K,-0.01%
11/7/2018,97.59,97.6,97.6,97.58,7.63K,0.00%
11/6/2018,97.59,97.6,97.61,97.59,7.17K,-0.01%
11/5/2018,97.6,97.6,97.61,97.6,14.01K,0.00%
11/2/2018,97.6,97.61,97.61,97.59,26.22K,-0.01%
11/1/2018,97.61,97.61,97.61,97.6,13.51K,0.00%
10/31/2018,97.61,97.62,97.62,97.61,54.30K,-0.01%
10/30/2018,97.62,97.62,97.63,97.62,47.44K,0.00%
10/29/2018,97.62,97.64,97.64,97.62,51.13K,-0.01%
10/26/2018,97.63,97.62,97.64,97.62,123.90K,0.01%
10/25/2018,97.62,97.63,97.63,97.61,53.01K,0.00%
10/24/2018,97.62,97.61,97.63,97.61,89.90K,0.01%
10/23/2018,97.61,97.6,97.62,97.6,76.72K,0.02%
10/22/2018,97.59,97.59,97.61,97.59,38.02K,-0.01%
10/19/2018,97.6,97.61,97.61,97.59,59.49K,-0.01%
10/18/2018,97.61,97.61,97.62,97.61,123.51K,0.00%
10/17/2018,97.61,97.62,97.63,97.61,51.18K,-0.01%
10/16/2018,97.62,97.62,97.62,97.62,42.06K,0.00%
10/15/2018,97.62,97.62,97.62,97.61,18.99K,0.00%
10/12/2018,97.62,97.62,97.63,97.61,49.20K,-0.01%
10/11/2018,97.63,97.63,97.64,97.62,108.61K,0.02%
10/10/2018,97.61,97.61,97.63,97.61,47.57K,0.00%
10/9/2018,97.61,97.61,97.61,97.61,22.63K,0.00%
10/8/2018,97.61,97.61,97.62,97.61,74.21K,0.00%
10/5/2018,97.61,97.61,97.62,97.61,72.44K,-0.01%
10/4/2018,97.62,97.62,97.62,97.61,118.46K,0.00%
10/3/2018,97.62,97.63,97.64,97.62,120.59K,0.00%
10/2/2018,97.62,97.63,97.64,97.62,47.14K,-0.01%
10/1/2018,97.63,97.64,97.64,97.62,24.56K,-0.12%
9/28/2018,97.75,97.75,97.75,97.75,11.48K,0.00%
9/27/2018,97.75,97.75,97.75,97.74,19.31K,0.00%
9/26/2018,97.75,97.75,97.76,97.75,15.55K,0.00%
9/25/2018,97.75,97.75,97.75,97.75,12.71K,0.00%
9/24/2018,97.75,97.75,97.75,97.75,4.17K,0.00%
9/21/2018,97.75,97.75,97.75,97.75,6.41K,0.00%
9/20/2018,97.75,97.75,97.75,97.74,31.30K,0.00%
9/19/2018,97.75,97.75,97.75,97.75,4.21K,0.00%
9/18/2018,97.75,97.75,97.76,97.75,8.60K,0.00%
9/17/2018,97.75,97.75,97.76,97.75,7.53K,0.00%
9/14/2018,97.75,97.75,97.75,97.75,7.83K,0.00%
9/13/2018,97.75,97.75,97.76,97.75,10.40K,-0.01%
9/12/2018,97.76,97.76,97.77,97.75,20.87K,0.01%
9/11/2018,97.75,97.77,97.77,97.75,6.80K,-0.01%
9/10/2018,97.76,97.77,97.77,97.76,7.60K,-0.01%
9/7/2018,97.77,97.77,97.77,97.76,16.48K,0.00%
9/6/2018,97.77,97.77,97.78,97.77,12.42K,0.00%
9/5/2018,97.77,97.77,97.78,97.77,10.01K,-0.01%
9/4/2018,97.78,97.78,97.78,97.77,3.36K,-0.06%
8/31/2018,97.84,97.84,97.84,97.84,17.87K,0.00%
8/30/2018,97.84,97.84,97.84,97.83,20.16K,0.01%
8/29/2018,97.83,97.83,97.84,97.83,6.41K,0.00%
8/28/2018,97.83,97.84,97.84,97.83,3.09K,0.00%
8/27/2018,97.83,97.84,97.84,97.83,5.66K,-0.01%
8/24/2018,97.84,97.84,97.84,97.84,23.34K,0.00%
8/23/2018,97.84,97.85,97.85,97.84,16.92K,-0.01%
8/22/2018,97.85,97.86,97.86,97.85,31.00K,0.00%
8/21/2018,97.85,97.86,97.86,97.85,18.98K,-0.01%
8/20/2018,97.86,97.86,97.86,97.85,12.59K,0.01%
8/17/2018,97.85,97.86,97.86,97.84,38.25K,0.00%
8/16/2018,97.85,97.86,97.86,97.85,26.53K,-0.01%
8/15/2018,97.86,97.85,97.86,97.85,22.82K,0.01%
8/14/2018,97.85,97.86,97.86,97.85,11.77K,-0.01%
8/13/2018,97.86,97.86,97.87,97.86,18.21K,0.00%
8/10/2018,97.86,97.85,97.86,97.85,36.27K,0.01%
8/9/2018,97.85,97.84,97.86,97.84,17.10K,0.01%
8/8/2018,97.84,97.84,97.85,97.84,5.55K,0.00%
8/7/2018,97.84,97.85,97.86,97.84,16.74K,-0.01%
8/6/2018,97.85,97.86,97.86,97.85,2.63K,-0.01%
8/3/2018,97.86,97.86,97.86,97.84,14.07K,0.01%
8/2/2018,97.85,97.85,97.86,97.84,14.54K,0.01%
8/1/2018,97.84,97.84,97.85,97.84,6.50K,-0.01%
7/31/2018,97.85,97.86,97.86,97.85,11.13K,0.00%
7/30/2018,97.85,97.85,97.86,97.85,15.31K,-0.01%
7/27/2018,97.86,97.85,97.86,97.85,39.69K,0.01%
7/26/2018,97.85,97.86,97.86,97.85,7.39K,-0.01%
7/25/2018,97.86,97.86,97.86,97.85,15.19K,0.00%
7/24/2018,97.86,97.86,97.86,97.85,35.32K,0.00%
7/23/2018,97.86,97.86,97.86,97.86,21.30K,0.00%
7/20/2018,97.86,97.86,97.86,97.86,35.13K,0.00%
7/19/2018,97.86,97.86,97.86,97.86,27.02K,0.00%
7/18/2018,97.86,97.86,97.86,97.85,26.44K,0.01%
7/17/2018,97.85,97.86,97.86,97.86,31.36K,-0.01%
7/16/2018,97.86,97.88,97.88,97.86,28.88K,-0.02%
7/13/2018,97.88,97.88,97.88,97.87,10.70K,0.00%
7/12/2018,97.88,97.88,97.88,97.87,17.16K,0.00%
7/11/2018,97.88,97.88,97.89,97.87,41.49K,0.00%
7/10/2018,97.88,97.88,97.88,97.87,25.40K,0.00%
7/9/2018,97.88,97.89,97.89,97.88,4.77K,-0.01%
7/6/2018,97.89,97.89,97.9,97.88,8.76K,0.01%
7/5/2018,97.88,97.89,97.89,97.88,14.66K,-0.01%
7/3/2018,97.89,97.89,97.9,97.89,12.39K,0.00%
7/2/2018,97.89,97.89,97.91,97.89,13.72K,-0.16%
6/29/2018,98.05,98.05,98.05,98.05,3.27K,0.00%
6/28/2018,98.05,98.05,98.06,98.05,8.51K,0.00%
6/27/2018,98.05,98.05,98.05,98.05,8.66K,0.00%
6/26/2018,98.05,98.05,98.05,98.04,3.86K,0.00%
6/25/2018,98.05,98.04,98.05,98.04,11.93K,0.01%
6/22/2018,98.04,98.03,98.05,98.03,8.95K,0.01%
6/21/2018,98.03,98.04,98.05,98.03,18.19K,-0.01%
6/20/2018,98.04,98.06,98.06,98.03,28.78K,-0.02%
6/19/2018,98.06,98.06,98.06,98.06,16.54K,0.00%
6/18/2018,98.06,98.06,98.06,98.06,2.28K,0.00%
6/15/2018,98.06,98.06,98.06,98.06,17.11K,0.00%
6/14/2018,98.06,98.06,98.06,98.05,7.34K,0.00%
6/13/2018,98.06,98.05,98.06,98.04,16.15K,0.01%
6/12/2018,98.05,98.05,98.06,98.05,15.87K,0.00%
6/11/2018,98.05,98.06,98.06,98.05,5.03K,-0.01%
6/8/2018,98.06,98.06,98.06,98.06,10.62K,0.00%
6/7/2018,98.06,98.05,98.06,98.05,13.06K,0.01%
6/6/2018,98.05,98.06,98.06,98.05,7.28K,-0.01%
6/5/2018,98.06,98.06,98.06,98.06,11.26K,0.01%
6/4/2018,98.05,98.06,98.06,98.05,2.22K,-0.01%
6/1/2018,98.06,98.08,98.08,98.06,20.22K,-0.03%
5/31/2018,98.09,98.09,98.1,98.08,53.52K,0.00%
5/30/2018,98.09,98.12,98.13,98.09,58.80K,-0.03%
5/29/2018,98.12,98.08,98.12,98.07,217.96K,0.04%
5/25/2018,98.08,98.08,98.08,98.08,34.68K,0.00%
5/24/2018,98.08,98.08,98.09,98.07,134.10K,0.00%
5/23/2018,98.08,98.04,98.09,98.04,162.85K,0.04%
5/22/2018,98.04,98.05,98.05,98.04,10.31K,0.00%
5/21/2018,98.04,98.04,98.05,98.04,10.60K,0.00%
5/18/2018,98.04,98.03,98.05,98.03,10.75K,0.01%
5/17/2018,98.03,98.03,98.04,98.03,21.30K,0.00%
5/16/2018,98.03,98.03,98.04,98.03,22.98K,0.00%
5/15/2018,98.03,98.04,98.04,98.03,30.14K,-0.01%
5/14/2018,98.04,98.04,98.05,98.04,24.03K,-0.01%
5/11/2018,98.05,98.05,98.05,98.04,3.90K,0.01%
5/10/2018,98.04,98.05,98.05,98.04,12.39K,0.00%
5/9/2018,98.04,98.05,98.05,98.04,4.17K,-0.01%
5/8/2018,98.05,98.05,98.05,98.05,15.35K,0.00%
5/7/2018,98.05,98.05,98.05,98.04,11.06K,0.00%
5/4/2018,98.05,98.06,98.06,98.05,33.87K,-0.01%
5/3/2018,98.06,98.05,98.06,98.05,28.13K,0.01%
5/2/2018,98.05,98.05,98.05,98.05,20.53K,0.00%
5/1/2018,98.05,98.06,98.06,98.05,13.17K,-0.01%
4/30/2018,98.06,98.07,98.07,98.06,21.12K,0.00%
4/27/2018,98.06,98.06,98.07,98.06,16.01K,0.00%
4/26/2018,98.06,98.07,98.08,98.06,15.19K,0.00%
4/25/2018,98.06,98.07,98.08,98.06,30.54K,-0.02%
4/24/2018,98.08,98.08,98.08,98.06,45.26K,0.00%
4/23/2018,98.08,98.08,98.08,98.08,26.50K,0.00%
4/20/2018,98.08,98.08,98.08,98.08,32.88K,0.00%
4/19/2018,98.08,98.08,98.09,98.08,25.46K,0.00%
4/18/2018,98.08,98.08,98.09,98.08,30.82K,-0.01%
4/17/2018,98.09,98.09,98.09,98.08,24.93K,0.00%
4/16/2018,98.09,98.1,98.1,98.09,29.33K,0.00%
4/13/2018,98.09,98.1,98.11,98.09,20.12K,-0.01%
4/12/2018,98.1,98.11,98.11,98.09,28.54K,-0.01%
4/11/2018,98.11,98.11,98.12,98.11,28.65K,0.00%
4/10/2018,98.11,98.12,98.12,98.11,41.49K,-0.01%
4/9/2018,98.12,98.14,98.14,98.12,36.74K,-0.02%
4/6/2018,98.14,98.12,98.14,98.11,67.65K,0.02%
4/5/2018,98.12,98.12,98.13,98.12,31.94K,0.00%
4/4/2018,98.12,98.14,98.14,98.12,49.64K,-0.01%
4/3/2018,98.13,98.14,98.14,98.12,33.02K,-0.01%
4/2/2018,98.14,98.13,98.14,98.12,15.80K,-0.08%
3/29/2018,98.22,98.22,98.22,98.21,4.96K,0.00%
3/28/2018,98.22,98.22,98.22,98.21,14.95K,0.00%
3/27/2018,98.22,98.2,98.22,98.2,27.80K,0.01%
3/26/2018,98.21,98.22,98.22,98.2,23.46K,0.00%
3/23/2018,98.21,98.22,98.22,98.2,11.33K,0.01%
3/22/2018,98.2,98.21,98.22,98.2,14.71K,-0.02%
3/21/2018,98.22,98.21,98.22,98.19,33.70K,0.01%
3/20/2018,98.21,98.22,98.22,98.21,10.56K,-0.01%
3/19/2018,98.22,98.22,98.22,98.22,10.60K,0.00%
3/16/2018,98.22,98.22,98.22,98.22,13.43K,0.00%
3/15/2018,98.22,98.22,98.22,98.22,21.42K,-0.01%
3/14/2018,98.23,98.22,98.23,98.22,10.38K,0.01%
3/13/2018,98.22,98.22,98.23,98.22,10.98K,0.00%
3/12/2018,98.22,98.22,98.23,98.22,6.59K,-0.01%
3/9/2018,98.23,98.22,98.23,98.22,10.00K,0.00%
3/8/2018,98.23,98.23,98.23,98.22,5.63K,0.01%
3/7/2018,98.22,98.22,98.23,98.22,11.85K,0.00%
3/6/2018,98.22,98.22,98.23,98.22,2.63K,0.00%
3/5/2018,98.22,98.22,98.23,98.22,7.45K,-0.01%
3/2/2018,98.23,98.23,98.24,98.22,14.63K,-0.01%
3/1/2018,98.24,98.22,98.24,98.22,17.03K,-0.09%
2/28/2018,98.33,98.33,98.33,98.33,38.65K,0.00%
2/27/2018,98.33,98.33,98.33,98.32,40.52K,0.00%
2/26/2018,98.33,98.33,98.33,98.32,18.15K,0.01%
2/23/2018,98.32,98.32,98.33,98.31,28.30K,0.00%
2/22/2018,98.32,98.33,98.33,98.32,19.43K,0.00%
2/21/2018,98.32,98.32,98.33,98.31,109.27K,-0.01%
2/20/2018,98.33,98.33,98.33,98.32,76.19K,0.00%
2/16/2018,98.33,98.33,98.33,98.33,38.46K,0.00%
2/15/2018,98.33,98.33,98.33,98.33,27.15K,0.00%
2/14/2018,98.33,98.36,98.36,98.33,34.89K,-0.03%
2/13/2018,98.36,98.36,98.36,98.35,18.48K,0.00%
2/12/2018,98.36,98.36,98.36,98.35,13.70K,0.00%
2/9/2018,98.36,98.36,98.39,98.34,57.45K,0.01%
2/8/2018,98.35,98.36,98.36,98.34,37.31K,0.00%
2/7/2018,98.35,98.36,98.38,98.35,38.02K,-0.02%
2/6/2018,98.37,98.38,98.39,98.36,54.94K,0.00%
2/5/2018,98.37,98.34,98.39,98.34,51.42K,0.03%
2/2/2018,98.34,98.34,98.35,98.33,54.18K,0.00%
2/1/2018,98.34,98.34,98.35,98.34,25.05K,-0.02%
1/31/2018,98.36,98.36,98.36,98.35,38.72K,0.00%
1/30/2018,98.36,98.36,98.36,98.36,23.44K,0.00%
1/29/2018,98.36,98.36,98.36,98.35,22.31K,0.00%
1/26/2018,98.36,98.36,98.36,98.36,14.61K,0.00%
1/25/2018,98.36,98.37,98.37,98.36,31.73K,0.00%
1/24/2018,98.36,98.37,98.37,98.36,11.13K,0.00%
1/23/2018,98.36,98.36,98.37,98.36,21.89K,-0.01%
1/22/2018,98.37,98.37,98.38,98.36,30.29K,0.00%
1/19/2018,98.37,98.38,98.38,98.36,45.68K,-0.01%
1/18/2018,98.38,98.36,98.38,98.36,44.17K,0.01%
1/17/2018,98.37,98.37,98.37,98.36,17.28K,0.00%
1/16/2018,98.37,98.38,98.38,98.36,34.49K,0.00%
1/12/2018,98.37,98.39,98.39,98.37,47.16K,-0.02%
1/11/2018,98.39,98.39,98.39,98.39,35.64K,0.00%
1/10/2018,98.39,98.39,98.39,98.39,29.35K,0.00%
1/9/2018,98.39,98.39,98.4,98.39,39.98K,0.00%
1/8/2018,98.39,98.39,98.41,98.39,19.40K,0.00%
1/5/2018,98.39,98.39,98.41,98.39,35.20K,0.00%
1/4/2018,98.39,98.41,98.41,98.39,65.68K,-0.02%
1/3/2018,98.41,98.42,98.42,98.4,63.78K,-0.01%
1/2/2018,98.42,98.43,98.43,98.42,19.93K,-0.13%
12/29/2017,98.55,98.54,98.54,98.54,2.82K,0.00%
12/28/2017,98.55,98.54,98.55,98.54,3.89K,0.02%
12/27/2017,98.53,98.53,98.54,98.53,3.57K,0.00%
12/26/2017,98.53,98.53,98.54,98.53,0.98K,0.00%
12/22/2017,98.53,98.53,98.53,98.53,1.63K,0.00%
12/21/2017,98.53,98.54,98.55,98.53,4.67K,-0.01%
12/20/2017,98.54,98.54,98.54,98.53,5.84K,0.01%
12/19/2017,98.53,98.54,98.54,98.53,6.19K,-0.01%
12/18/2017,98.54,98.54,98.55,98.54,3.83K,0.00%
12/15/2017,98.54,98.54,98.55,98.54,16.00K,-0.01%
12/14/2017,98.55,98.55,98.56,98.54,12.25K,0.00%
12/13/2017,98.55,98.55,98.56,98.54,33.44K,0.01%
12/12/2017,98.54,98.54,98.55,98.54,6.47K,-0.01%
12/11/2017,98.55,98.55,98.55,98.54,12.24K,0.00%
12/8/2017,98.55,98.55,98.56,98.55,14.07K,0.00%
12/7/2017,98.55,98.56,98.56,98.55,5.06K,0.00%
12/6/2017,98.55,98.55,98.56,98.55,8.99K,0.00%
12/5/2017,98.55,98.55,98.56,98.55,8.18K,-0.01%
12/4/2017,98.56,98.56,98.56,98.55,6.71K,0.00%
12/1/2017,98.56,98.55,98.56,98.55,20.47K,-0.04%
11/30/2017,98.6,98.61,98.61,98.59,24.93K,-0.01%
11/29/2017,98.61,98.61,98.61,98.6,11.53K,0.00%
11/28/2017,98.61,98.6,98.61,98.6,6.78K,0.00%
11/27/2017,98.61,98.61,98.61,98.6,19.49K,0.00%
11/24/2017,98.61,98.61,98.61,98.6,1.27K,0.00%
11/22/2017,98.61,98.61,98.61,98.6,6.72K,0.01%
11/21/2017,98.6,98.6,98.61,98.6,5.09K,-0.01%
11/20/2017,98.61,98.61,98.61,98.6,10.32K,0.00%
11/17/2017,98.61,98.61,98.61,98.61,16.64K,0.00%
11/16/2017,98.61,98.61,98.61,98.61,25.94K,0.00%
11/15/2017,98.61,98.61,98.62,98.61,44.35K,0.00%
11/14/2017,98.61,98.61,98.61,98.61,25.18K,0.00%
11/13/2017,98.61,98.61,98.61,98.61,7.50K,0.00%
11/10/2017,98.61,98.61,98.61,98.61,5.36K,0.00%
11/9/2017,98.61,98.61,98.61,98.61,24.08K,0.00%
11/8/2017,98.61,98.61,98.61,98.61,3.58K,0.00%
11/7/2017,98.61,98.61,98.61,98.61,16.61K,0.00%
11/6/2017,98.61,98.61,98.61,98.61,4.56K,0.00%
11/3/2017,98.61,98.62,98.62,98.61,21.74K,-0.01%
11/2/2017,98.62,98.61,98.62,98.61,7.52K,0.00%
11/1/2017,98.62,98.62,98.62,98.61,13.44K,-0.01%
10/31/2017,98.63,98.63,98.64,98.62,22.00K,-0.01%
10/30/2017,98.64,98.63,98.64,98.63,19.30K,0.01%
10/27/2017,98.63,98.63,98.64,98.62,32.35K,0.00%
10/26/2017,98.63,98.63,98.64,98.62,36.27K,-0.01%
10/25/2017,98.64,98.63,98.64,98.62,22.96K,0.00%
10/24/2017,98.64,98.64,98.64,98.63,12.73K,0.00%
10/23/2017,98.64,98.64,98.64,98.63,42.32K,0.00%
10/20/2017,98.64,98.65,98.65,98.64,32.83K,-0.01%
10/19/2017,98.65,98.64,98.65,98.64,13.16K,0.01%
10/18/2017,98.64,98.64,98.64,98.63,25.22K,0.00%
10/17/2017,98.64,98.64,98.65,98.64,55.69K,-0.01%
10/16/2017,98.65,98.66,98.66,98.64,34.97K,-0.01%
10/13/2017,98.66,98.66,98.67,98.64,85.16K,0.00%
10/12/2017,98.66,98.66,98.66,98.65,17.89K,0.00%
10/11/2017,98.66,98.65,98.66,98.64,42.42K,0.01%
10/10/2017,98.65,98.64,98.66,98.64,36.95K,0.00%
10/9/2017,98.65,98.65,98.65,98.64,13.68K,0.00%
10/6/2017,98.65,98.66,98.67,98.64,82.29K,-0.01%
10/5/2017,98.66,98.67,98.67,98.65,44.78K,-0.01%
10/4/2017,98.67,98.67,98.67,98.67,30.95K,0.00%
10/3/2017,98.67,98.67,98.68,98.67,44.01K,0.00%
10/2/2017,98.67,98.67,98.68,98.67,28.88K,-0.08%
9/29/2017,98.75,98.75,98.75,98.75,20.34K,0.00%
9/28/2017,98.75,98.75,98.75,98.74,16.76K,0.00%
9/27/2017,98.75,98.75,98.75,98.75,8.63K,0.00%
9/26/2017,98.75,98.76,98.76,98.75,14.56K,-0.01%
9/25/2017,98.76,98.75,98.76,98.75,6.15K,0.01%
9/22/2017,98.75,98.75,98.75,98.75,5.31K,0.00%
9/21/2017,98.75,98.75,98.75,98.75,14.56K,0.00%
9/20/2017,98.75,98.77,98.78,98.75,28.99K,-0.02%
9/19/2017,98.77,98.77,98.78,98.77,6.55K,0.00%
9/18/2017,98.77,98.78,98.78,98.77,10.14K,-0.01%
9/15/2017,98.78,98.78,98.78,98.77,10.88K,0.00%
9/14/2017,98.78,98.79,98.8,98.78,22.31K,-0.01%
9/13/2017,98.79,98.8,98.8,98.79,16.81K,-0.01%
9/12/2017,98.8,98.8,98.8,98.79,14.85K,0.00%
9/11/2017,98.8,98.81,98.81,98.8,16.01K,-0.01%
9/8/2017,98.81,98.81,98.83,98.81,29.66K,0.00%
9/7/2017,98.81,98.81,98.81,98.81,15.56K,0.00%
9/6/2017,98.81,98.81,98.81,98.81,32.88K,0.00%
9/5/2017,98.81,98.8,98.81,98.8,14.31K,0.01%
9/1/2017,98.8,98.8,98.81,98.79,12.32K,-0.03%
8/31/2017,98.83,98.84,98.84,98.83,4.57K,0.00%
8/30/2017,98.83,98.84,98.84,98.83,12.35K,0.00%
8/29/2017,98.83,98.83,98.84,98.83,26.07K,0.00%
8/28/2017,98.83,98.83,98.83,98.83,6.06K,0.00%
8/25/2017,98.83,98.83,98.83,98.83,17.90K,0.00%
8/24/2017,98.83,98.83,98.83,98.83,12.24K,0.00%
8/23/2017,98.83,98.83,98.83,98.83,15.09K,0.00%
8/22/2017,98.83,98.83,98.84,98.83,18.09K,-0.01%
8/21/2017,98.84,98.83,98.84,98.83,10.88K,0.01%
8/18/2017,98.83,98.83,98.84,98.83,17.13K,0.00%
8/17/2017,98.83,98.83,98.83,98.83,9.64K,0.00%
8/16/2017,98.83,98.83,98.83,98.83,22.27K,0.00%
8/15/2017,98.83,98.83,98.83,98.83,37.23K,0.00%
8/14/2017,98.83,98.83,98.83,98.83,17.31K,-0.01%
8/11/2017,98.84,98.83,98.84,98.83,47.98K,0.01%
8/10/2017,98.83,98.83,98.83,98.83,9.73K,0.00%
8/9/2017,98.83,98.83,98.83,98.83,18.16K,0.00%
8/8/2017,98.83,98.83,98.83,98.82,8.47K,0.00%
8/7/2017,98.83,98.83,98.83,98.82,6.12K,0.00%
8/4/2017,98.83,98.83,98.83,98.81,27.85K,0.00%
8/3/2017,98.83,98.83,98.83,98.82,16.16K,0.00%
8/2/2017,98.83,98.83,98.83,98.82,4.48K,0.00%
8/1/2017,98.83,98.83,98.83,98.82,6.20K,0.00%
7/31/2017,98.83,98.83,98.84,98.83,1.98K,0.00%
7/28/2017,98.83,98.83,98.84,98.83,78.17K,0.00%
7/27/2017,98.83,98.83,98.83,98.83,22.65K,0.00%
7/26/2017,98.83,98.81,98.83,98.81,48.98K,0.01%
7/25/2017,98.82,98.82,98.82,98.81,6.03K,0.00%
7/24/2017,98.82,98.83,98.83,98.81,25.83K,-0.01%
7/21/2017,98.83,98.83,98.83,98.82,16.10K,0.01%
7/20/2017,98.82,98.82,98.83,98.81,29.70K,0.01%
7/19/2017,98.81,98.83,98.83,98.81,21.38K,-0.02%
7/18/2017,98.83,98.82,98.83,98.82,39.40K,0.01%
7/17/2017,98.82,98.82,98.83,98.82,7.59K,0.00%
7/14/2017,98.82,98.81,98.83,98.81,29.37K,0.01%
7/13/2017,98.81,98.81,98.82,98.81,21.76K,0.00%
7/12/2017,98.81,98.81,98.82,98.81,43.23K,0.00%
7/11/2017,98.81,98.81,98.81,98.8,68.81K,0.00%
7/10/2017,98.81,98.81,98.81,98.8,24.27K,0.01%
7/7/2017,98.8,98.8,98.81,98.78,51.74K,0.01%
7/6/2017,98.79,98.78,98.8,98.78,49.68K,0.01%
7/5/2017,98.78,98.79,98.8,98.78,107.31K,-0.01%
7/3/2017,98.79,98.8,98.8,98.78,32.76K,-0.04%
6/30/2017,98.83,98.83,98.83,98.83,1.79K,0.00%
6/29/2017,98.83,98.83,98.83,98.83,11.16K,0.00%
6/28/2017,98.83,98.83,98.83,98.83,20.90K,0.00%
6/27/2017,98.83,98.83,98.83,98.83,11.72K,0.00%
6/26/2017,98.83,98.83,98.83,98.83,2.82K,0.00%
6/23/2017,98.83,98.83,98.83,98.83,1.16K,0.00%
6/22/2017,98.83,98.83,98.83,98.83,5.13K,0.00%
6/21/2017,98.83,98.83,98.83,98.83,8.09K,0.00%
6/20/2017,98.83,98.83,98.83,98.83,3.33K,0.00%
6/19/2017,98.83,98.83,98.83,98.83,3.96K,0.00%
6/16/2017,98.83,98.83,98.83,98.83,6.37K,0.00%
6/15/2017,98.83,98.83,98.83,98.83,15.35K,0.00%
6/14/2017,98.83,98.83,98.86,98.83,30.79K,0.00%
6/13/2017,98.83,98.83,98.83,98.83,10.01K,0.00%
6/12/2017,98.83,98.83,98.83,98.83,9.04K,0.00%
6/9/2017,98.83,98.83,98.83,98.83,11.05K,0.00%
