Date,Price,Open,High,Low,Vol.,Change %
6/15/2018,97.88,97.88,97.89,97.88,29.55K,0.00%
6/14/2018,97.88,97.89,97.89,97.88,63.52K,-0.01%
6/13/2018,97.89,97.89,97.9,97.88,136.13K,0.00%
6/12/2018,97.89,97.89,97.9,97.89,66.13K,0.00%
6/11/2018,97.89,97.91,97.91,97.89,28.42K,-0.02%
6/8/2018,97.91,97.91,97.92,97.9,25.66K,0.01%
6/7/2018,97.9,97.89,97.92,97.89,33.69K,0.01%
6/6/2018,97.89,97.91,97.91,97.89,39.18K,-0.02%
6/5/2018,97.91,97.89,97.92,97.89,49.51K,0.02%
6/4/2018,97.89,97.91,97.91,97.89,27.36K,-0.02%
6/1/2018,97.91,97.94,97.94,97.9,55.26K,-0.17%
5/31/2018,98.08,98.08,98.08,98.06,14.07K,0.00%
5/30/2018,98.08,98.11,98.11,98.08,21.16K,-0.03%
5/29/2018,98.11,98.07,98.11,98.05,79.20K,0.05%
5/25/2018,98.06,98.06,98.07,98.06,10.94K,0.00%
5/24/2018,98.06,98.06,98.07,98.05,39.99K,0.00%
5/23/2018,98.06,98.02,98.06,98.02,37.55K,0.04%
5/22/2018,98.02,98.02,98.02,98.02,2.33K,0.00%
5/21/2018,98.02,98.02,98.02,98.02,8.72K,0.00%
5/18/2018,98.02,98.02,98.03,98.01,10.52K,0.01%
5/17/2018,98.01,98.01,98.02,98.01,3.27K,0.00%
5/16/2018,98.01,98.02,98.02,98,8.88K,0.00%
5/15/2018,98.01,98.02,98.02,98,9.27K,-0.01%
5/14/2018,98.02,98.02,98.03,98.02,4.30K,0.00%
5/11/2018,98.02,98.02,98.03,98.02,17.18K,0.00%
5/10/2018,98.02,98.02,98.03,98.02,7.69K,0.00%
5/9/2018,98.02,98.02,98.03,98.02,4.23K,0.00%
5/8/2018,98.02,98.02,98.03,98.02,3.91K,-0.01%
5/7/2018,98.03,98.03,98.03,98.02,4.62K,0.01%
5/4/2018,98.02,98.03,98.04,98.02,15.69K,-0.01%
5/3/2018,98.03,98.03,98.03,98.03,10.07K,0.00%
5/2/2018,98.03,98.03,98.03,98.02,5.82K,0.00%
5/1/2018,98.03,98.03,98.03,98.03,8.89K,-0.02%
4/30/2018,98.05,98.06,98.06,98.05,9.27K,-0.01%
4/27/2018,98.06,98.06,98.06,98.05,16.04K,0.01%
4/26/2018,98.05,98.06,98.06,98.05,17.91K,-0.01%
4/25/2018,98.06,98.06,98.06,98.05,31.06K,0.00%
4/24/2018,98.06,98.06,98.06,98.05,31.99K,0.00%
4/23/2018,98.06,98.07,98.07,98.06,13.19K,-0.01%
4/20/2018,98.07,98.08,98.08,98.06,16.99K,0.00%
4/19/2018,98.07,98.07,98.08,98.07,19.47K,0.00%
4/18/2018,98.07,98.08,98.08,98.06,28.17K,-0.01%
4/17/2018,98.08,98.08,98.08,98.07,32.03K,0.00%
4/16/2018,98.08,98.08,98.08,98.08,25.00K,0.00%
4/13/2018,98.08,98.08,98.09,98.08,14.86K,0.00%
4/12/2018,98.08,98.09,98.09,98.08,36.06K,-0.01%
4/11/2018,98.09,98.09,98.11,98.09,21.71K,0.00%
4/10/2018,98.09,98.11,98.11,98.09,15.25K,-0.01%
4/9/2018,98.1,98.11,98.11,98.09,16.98K,-0.02%
4/6/2018,98.12,98.1,98.12,98.09,19.18K,0.02%
4/5/2018,98.1,98.11,98.11,98.1,16.72K,-0.01%
4/4/2018,98.11,98.11,98.12,98.11,35.86K,-0.01%
4/3/2018,98.12,98.12,98.12,98.11,18.29K,0.00%
4/2/2018,98.12,98.11,98.12,98.11,11.10K,-0.01%
3/29/2018,98.13,98.14,98.14,98.12,13.79K,0.00%
3/28/2018,98.13,98.14,98.15,98.13,49.40K,0.00%
3/27/2018,98.13,98.12,98.14,98.12,47.61K,0.01%
3/26/2018,98.12,98.14,98.14,98.12,24.11K,0.00%
3/23/2018,98.12,98.14,98.14,98.12,48.86K,-0.01%
3/22/2018,98.13,98.12,98.14,98.12,79.01K,0.01%
3/21/2018,98.12,98.12,98.13,98.11,85.04K,0.00%
3/20/2018,98.12,98.13,98.14,98.12,32.60K,-0.02%
3/19/2018,98.14,98.14,98.14,98.13,32.62K,0.00%
3/16/2018,98.14,98.14,98.15,98.14,25.04K,0.00%
3/15/2018,98.14,98.14,98.15,98.14,37.43K,0.00%
3/14/2018,98.14,98.14,98.15,98.14,35.04K,0.00%
3/13/2018,98.14,98.14,98.14,98.14,26.88K,0.00%
3/12/2018,98.14,98.14,98.14,98.14,20.66K,0.00%
3/9/2018,98.14,98.15,98.15,98.14,26.83K,-0.01%
3/8/2018,98.15,98.14,98.16,98.14,36.89K,0.01%
3/7/2018,98.14,98.14,98.15,98.14,23.64K,0.00%
3/6/2018,98.14,98.14,98.14,98.14,18.74K,0.00%
3/5/2018,98.14,98.14,98.16,98.14,20.98K,-0.01%
3/2/2018,98.15,98.15,98.16,98.14,48.00K,-0.01%
3/1/2018,98.16,98.14,98.16,98.12,93.07K,-0.06%
2/28/2018,98.22,98.22,98.22,98.22,30.15K,0.00%
2/27/2018,98.22,98.23,98.23,98.22,40.75K,0.00%
2/26/2018,98.22,98.22,98.23,98.22,7.35K,0.00%
2/23/2018,98.22,98.22,98.22,98.22,10.96K,0.00%
2/22/2018,98.22,98.22,98.23,98.22,17.73K,0.00%
2/21/2018,98.22,98.23,98.23,98.22,18.09K,-0.01%
2/20/2018,98.23,98.23,98.24,98.22,15.35K,0.00%
2/16/2018,98.23,98.23,98.24,98.23,7.26K,0.00%
2/15/2018,98.23,98.24,98.24,98.23,7.70K,-0.01%
2/14/2018,98.24,98.27,98.27,98.24,8.78K,-0.03%
2/13/2018,98.27,98.27,98.28,98.26,8.60K,0.00%
2/12/2018,98.27,98.27,98.28,98.27,6.22K,-0.01%
2/9/2018,98.28,98.27,98.31,98.26,22.16K,0.03%
2/8/2018,98.25,98.27,98.28,98.25,20.96K,-0.02%
2/7/2018,98.27,98.27,98.28,98.26,9.63K,-0.01%
2/6/2018,98.28,98.31,98.33,98.27,18.70K,0.00%
2/5/2018,98.28,98.26,98.31,98.25,12.19K,0.03%
2/2/2018,98.25,98.25,98.26,98.24,10.54K,0.00%
2/1/2018,98.25,98.25,98.25,98.24,5.37K,-0.09%
1/31/2018,98.34,98.35,98.35,98.33,18.43K,-0.01%
1/30/2018,98.35,98.35,98.36,98.34,26.07K,0.00%
1/29/2018,98.35,98.35,98.36,98.34,24.66K,0.00%
1/26/2018,98.35,98.36,98.36,98.34,12.62K,-0.01%
1/25/2018,98.36,98.36,98.36,98.35,16.71K,0.00%
1/24/2018,98.36,98.36,98.36,98.36,16.49K,0.00%
1/23/2018,98.36,98.36,98.36,98.36,12.46K,0.00%
1/22/2018,98.36,98.36,98.37,98.36,15.09K,0.00%
1/19/2018,98.36,98.37,98.37,98.36,28.24K,-0.01%
1/18/2018,98.37,98.36,98.38,98.36,24.22K,0.01%
1/17/2018,98.36,98.36,98.36,98.36,10.08K,0.00%
1/16/2018,98.36,98.36,98.37,98.36,12.61K,0.00%
1/12/2018,98.36,98.39,98.39,98.36,22.98K,-0.03%
1/11/2018,98.39,98.38,98.39,98.38,14.93K,0.00%
1/10/2018,98.39,98.38,98.39,98.38,19.88K,0.01%
1/9/2018,98.38,98.39,98.39,98.38,10.75K,-0.01%
1/8/2018,98.39,98.39,98.39,98.39,5.65K,0.01%
1/5/2018,98.38,98.38,98.39,98.37,12.03K,0.00%
1/4/2018,98.38,98.39,98.39,98.37,26.48K,-0.01%
1/3/2018,98.39,98.4,98.41,98.39,15.83K,-0.02%
1/2/2018,98.41,98.42,98.42,98.4,7.21K,-0.03%
12/29/2017,98.44,98.43,98.44,98.43,8.17K,0.01%
12/28/2017,98.43,98.43,98.43,98.42,6.97K,0.01%
12/27/2017,98.42,98.42,98.43,98.42,5.80K,0.00%
12/26/2017,98.42,98.42,98.42,98.42,1.45K,0.00%
12/22/2017,98.42,98.43,98.43,98.42,2.48K,-0.01%
12/21/2017,98.43,98.43,98.44,98.42,14.36K,0.00%
12/20/2017,98.43,98.42,98.43,98.42,11.32K,0.01%
12/19/2017,98.42,98.42,98.42,98.42,15.85K,0.00%
12/18/2017,98.42,98.42,98.43,98.42,11.94K,0.00%
12/15/2017,98.42,98.44,98.44,98.42,13.94K,-0.02%
12/14/2017,98.44,98.45,98.45,98.44,26.67K,-0.01%
12/13/2017,98.45,98.44,98.45,98.43,45.34K,0.02%
12/12/2017,98.43,98.44,98.44,98.42,20.83K,-0.01%
12/11/2017,98.44,98.44,98.45,98.44,14.90K,0.00%
12/8/2017,98.44,98.45,98.45,98.44,27.15K,-0.01%
12/7/2017,98.45,98.45,98.45,98.45,19.27K,0.00%
12/6/2017,98.45,98.44,98.46,98.44,31.07K,0.01%
12/5/2017,98.44,98.44,98.44,98.44,26.39K,0.00%
12/4/2017,98.44,98.45,98.45,98.43,22.80K,-0.02%
12/1/2017,98.46,98.44,98.47,98.44,66.91K,-0.10%
11/30/2017,98.56,98.56,98.56,98.55,8.87K,0.00%
11/29/2017,98.56,98.56,98.56,98.56,7.94K,0.00%
11/28/2017,98.56,98.56,98.56,98.56,15.32K,0.00%
11/27/2017,98.56,98.56,98.57,98.56,5.92K,0.00%
11/24/2017,98.56,98.56,98.56,98.56,1.69K,0.00%
11/22/2017,98.56,98.56,98.56,98.56,11.02K,0.00%
11/21/2017,98.56,98.56,98.56,98.56,6.92K,0.00%
11/20/2017,98.56,98.57,98.57,98.56,5.76K,0.00%
11/17/2017,98.56,98.56,98.57,98.56,4.91K,0.00%
11/16/2017,98.56,98.58,98.58,98.56,10.90K,-0.01%
11/15/2017,98.57,98.57,98.58,98.57,17.65K,0.01%
11/14/2017,98.56,98.56,98.57,98.56,14.24K,0.00%
11/13/2017,98.56,98.58,98.58,98.56,3.19K,-0.01%
11/10/2017,98.57,98.58,98.58,98.57,4.07K,-0.01%
11/9/2017,98.58,98.58,98.58,98.57,7.11K,0.00%
11/8/2017,98.58,98.58,98.58,98.57,2.81K,0.00%
11/7/2017,98.58,98.58,98.58,98.58,6.76K,0.00%
11/6/2017,98.58,98.58,98.58,98.58,8.60K,0.00%
11/3/2017,98.58,98.58,98.59,98.58,12.91K,0.00%
11/2/2017,98.58,98.58,98.59,98.58,7.09K,0.00%
11/1/2017,98.58,98.58,98.58,98.58,18.98K,-0.04%
10/31/2017,98.62,98.62,98.62,98.62,6.63K,0.00%
10/30/2017,98.62,98.62,98.62,98.62,5.57K,0.00%
10/27/2017,98.62,98.61,98.62,98.61,14.90K,0.00%
10/26/2017,98.62,98.62,98.62,98.61,7.24K,0.00%
10/25/2017,98.62,98.62,98.62,98.61,12.00K,0.00%
10/24/2017,98.62,98.62,98.62,98.62,11.39K,0.00%
10/23/2017,98.62,98.62,98.62,98.62,11.28K,0.00%
10/20/2017,98.62,98.64,98.64,98.62,8.68K,-0.02%
10/19/2017,98.64,98.63,98.64,98.63,13.43K,0.01%
10/18/2017,98.63,98.62,98.63,98.61,14.92K,0.00%
10/17/2017,98.63,98.63,98.64,98.62,33.90K,-0.01%
10/16/2017,98.64,98.64,98.64,98.63,9.11K,0.00%
10/13/2017,98.64,98.64,98.66,98.63,19.86K,0.00%
10/12/2017,98.64,98.64,98.64,98.64,10.41K,0.00%
10/11/2017,98.64,98.64,98.64,98.64,18.64K,0.00%
10/10/2017,98.64,98.64,98.64,98.64,17.76K,0.00%
10/9/2017,98.64,98.64,98.64,98.64,2.35K,0.00%
10/6/2017,98.64,98.65,98.66,98.63,51.40K,-0.01%
10/5/2017,98.65,98.66,98.66,98.64,10.72K,-0.01%
10/4/2017,98.66,98.67,98.67,98.66,7.22K,-0.01%
10/3/2017,98.67,98.67,98.67,98.66,11.43K,0.00%
10/2/2017,98.67,98.66,98.67,98.66,14.77K,-0.01%
9/29/2017,98.68,98.68,98.68,98.67,62.57K,0.00%
9/28/2017,98.68,98.67,98.69,98.66,76.67K,0.01%
9/27/2017,98.67,98.67,98.67,98.67,14.77K,0.00%
9/26/2017,98.67,98.69,98.69,98.67,63.32K,-0.02%
9/25/2017,98.69,98.68,98.69,98.68,28.71K,0.01%
9/22/2017,98.68,98.67,98.69,98.67,19.14K,0.01%
9/21/2017,98.67,98.68,98.69,98.67,43.39K,-0.02%
9/20/2017,98.69,98.7,98.73,98.68,120.52K,-0.03%
9/19/2017,98.72,98.72,98.72,98.7,36.37K,0.00%
9/18/2017,98.72,98.72,98.72,98.71,55.08K,0.00%
9/15/2017,98.72,98.73,98.73,98.72,52.64K,-0.01%
9/14/2017,98.73,98.75,98.75,98.72,62.07K,-0.02%
9/13/2017,98.75,98.75,98.76,98.75,34.80K,0.00%
9/12/2017,98.75,98.76,98.76,98.75,45.81K,-0.01%
9/11/2017,98.76,98.78,98.78,98.75,67.67K,-0.02%
9/8/2017,98.78,98.78,98.8,98.77,79.05K,0.00%
9/7/2017,98.78,98.77,98.79,98.77,92.69K,0.01%
9/6/2017,98.77,98.78,98.78,98.77,106.28K,-0.01%
9/5/2017,98.78,98.76,98.78,98.75,61.74K,0.03%
9/1/2017,98.75,98.76,98.78,98.75,45.21K,-0.05%
8/31/2017,98.8,98.8,98.8,98.8,6.34K,0.00%
8/30/2017,98.8,98.81,98.81,98.8,7.63K,0.00%
8/29/2017,98.8,98.8,98.81,98.8,21.25K,0.00%
8/28/2017,98.8,98.79,98.8,98.79,7.39K,0.01%
8/25/2017,98.79,98.8,98.8,98.78,11.00K,0.00%
8/24/2017,98.79,98.8,98.8,98.78,7.60K,-0.01%
8/23/2017,98.8,98.79,98.81,98.79,14.76K,0.00%
8/22/2017,98.8,98.8,98.8,98.79,9.00K,0.00%
8/21/2017,98.8,98.79,98.81,98.79,9.02K,0.01%
8/18/2017,98.79,98.8,98.8,98.79,8.05K,0.00%
8/17/2017,98.79,98.78,98.8,98.78,10.80K,0.00%
8/16/2017,98.79,98.78,98.79,98.78,9.54K,0.01%
8/15/2017,98.78,98.79,98.79,98.78,16.43K,-0.01%
8/14/2017,98.79,98.81,98.81,98.79,11.94K,-0.02%
8/11/2017,98.81,98.78,98.81,98.78,12.45K,0.03%
8/10/2017,98.78,98.78,98.78,98.78,7.05K,0.00%
8/9/2017,98.78,98.78,98.79,98.78,8.73K,0.00%
8/8/2017,98.78,98.78,98.78,98.77,6.02K,0.00%
8/7/2017,98.78,98.78,98.78,98.78,4.60K,0.00%
8/4/2017,98.78,98.78,98.79,98.77,12.94K,0.00%
8/3/2017,98.78,98.78,98.79,98.78,14.80K,0.00%
8/2/2017,98.78,98.78,98.78,98.78,4.66K,0.00%
8/1/2017,98.78,98.78,98.78,98.77,3.75K,-0.05%
7/31/2017,98.83,98.83,98.83,98.82,0.69K,0.00%
7/28/2017,98.83,98.83,98.83,98.82,69.28K,0.00%
7/27/2017,98.83,98.83,98.83,98.82,16.10K,0.00%
7/26/2017,98.83,98.81,98.83,98.81,19.64K,0.02%
7/25/2017,98.81,98.81,98.81,98.81,15.86K,0.00%
7/24/2017,98.81,98.81,98.81,98.81,17.11K,-0.01%
7/21/2017,98.82,98.81,98.82,98.81,8.73K,0.01%
7/20/2017,98.81,98.81,98.82,98.81,11.54K,0.00%
7/19/2017,98.81,98.81,98.82,98.81,10.88K,0.00%
7/18/2017,98.81,98.81,98.82,98.81,12.53K,0.00%
7/17/2017,98.81,98.81,98.82,98.81,5.07K,0.00%
7/14/2017,98.81,98.81,98.82,98.81,24.17K,0.00%
7/13/2017,98.81,98.81,98.81,98.8,37.04K,0.00%
7/12/2017,98.81,98.8,98.81,98.8,23.00K,0.00%
7/11/2017,98.81,98.8,98.81,98.8,27.68K,0.01%
7/10/2017,98.8,98.8,98.8,98.8,9.99K,0.00%
7/7/2017,98.8,98.78,98.8,98.78,23.68K,0.02%
7/6/2017,98.78,98.78,98.79,98.78,11.52K,0.00%
7/5/2017,98.78,98.78,98.8,98.77,18.67K,0.00%
7/3/2017,98.78,98.79,98.8,98.78,13.34K,-0.02%
6/30/2017,98.8,98.81,98.81,98.8,24.92K,0.00%
6/29/2017,98.8,98.8,98.81,98.79,52.96K,0.00%
6/28/2017,98.8,98.81,98.81,98.8,34.70K,-0.01%
6/27/2017,98.81,98.81,98.81,98.8,48.97K,0.00%
6/26/2017,98.81,98.81,98.81,98.81,20.76K,0.00%
6/23/2017,98.81,98.81,98.81,98.81,16.66K,0.00%
6/22/2017,98.81,98.81,98.81,98.81,29.27K,0.00%
6/21/2017,98.81,98.81,98.81,98.81,36.77K,0.00%
6/20/2017,98.81,98.81,98.81,98.8,30.60K,0.00%
6/19/2017,98.81,98.81,98.81,98.8,46.75K,0.00%
6/16/2017,98.81,98.8,98.81,98.8,27.08K,0.01%
6/15/2017,98.8,98.8,98.81,98.8,58.48K,0.00%
6/14/2017,98.8,98.78,98.83,98.78,208.94K,0.02%
6/13/2017,98.78,98.78,98.79,98.78,27.60K,0.00%
6/12/2017,98.78,98.78,98.8,98.78,55.51K,0.00%
6/9/2017,98.78,98.8,98.8,98.78,9.32K,-0.02%
6/8/2017,98.8,98.8,98.8,98.78,9.04K,0.00%
6/7/2017,98.8,98.8,98.81,98.8,28.51K,0.00%
6/6/2017,98.8,98.78,98.81,98.78,30.87K,0.01%
6/5/2017,98.79,98.78,98.8,98.78,19.65K,0.00%
6/2/2017,98.79,98.78,98.81,98.78,93.60K,0.01%
6/1/2017,98.78,98.8,98.8,98.78,32.39K,-0.07%
5/31/2017,98.85,98.84,98.85,98.84,7.42K,0.00%
5/30/2017,98.85,98.85,98.86,98.84,10.05K,-0.01%
5/26/2017,98.86,98.86,98.86,98.85,11.52K,0.00%
5/25/2017,98.86,98.86,98.86,98.85,13.21K,0.00%
5/24/2017,98.86,98.85,98.86,98.85,17.88K,0.01%
5/23/2017,98.85,98.86,98.87,98.85,11.05K,-0.01%
5/22/2017,98.86,98.86,98.87,98.86,7.61K,-0.02%
5/19/2017,98.88,98.88,98.88,98.87,4.63K,-0.01%
5/18/2017,98.89,98.91,98.92,98.88,21.30K,-0.02%
5/17/2017,98.91,98.86,98.92,98.86,23.92K,0.04%
5/16/2017,98.87,98.86,98.88,98.86,5.73K,0.00%
5/15/2017,98.87,98.88,98.88,98.86,6.91K,0.00%
5/12/2017,98.87,98.84,98.88,98.84,16.77K,0.03%
5/11/2017,98.84,98.83,98.84,98.83,6.07K,0.01%
5/10/2017,98.83,98.83,98.84,98.83,8.21K,0.00%
5/9/2017,98.83,98.83,98.83,98.83,11.23K,-0.01%
5/8/2017,98.84,98.84,98.84,98.83,6.74K,-0.01%
5/5/2017,98.85,98.86,98.87,98.84,13.46K,-0.01%
5/4/2017,98.86,98.86,98.86,98.86,6.96K,-0.01%
5/3/2017,98.87,98.88,98.88,98.86,9.87K,-0.01%
5/2/2017,98.88,98.88,98.89,98.87,6.31K,0.00%
5/1/2017,98.88,98.88,98.88,98.87,4.87K,-0.03%
4/28/2017,98.91,98.92,98.92,98.89,10.47K,0.00%
4/27/2017,98.91,98.91,98.92,98.9,20.41K,0.00%
4/26/2017,98.91,98.91,98.91,98.9,13.54K,0.00%
4/25/2017,98.91,98.92,98.92,98.91,28.40K,-0.01%
4/24/2017,98.92,98.94,98.94,98.91,24.60K,-0.04%
4/21/2017,98.96,98.94,98.97,98.94,27.76K,0.02%
4/20/2017,98.94,98.97,98.97,98.94,23.55K,-0.03%
4/19/2017,98.97,98.98,98.98,98.97,12.49K,-0.01%
4/18/2017,98.98,98.96,98.99,98.96,17.21K,0.02%
4/17/2017,98.96,98.96,98.98,98.95,14.43K,0.02%
4/13/2017,98.94,98.95,98.95,98.94,7.74K,0.00%
4/12/2017,98.94,98.94,98.95,98.94,10.07K,0.00%
4/11/2017,98.94,98.94,98.94,98.93,41.44K,0.01%
4/10/2017,98.93,98.92,98.94,98.92,19.05K,0.01%
4/7/2017,98.92,98.92,98.95,98.92,25.89K,0.00%
4/6/2017,98.92,98.93,98.94,98.92,12.66K,-0.01%
4/5/2017,98.93,98.93,98.94,98.91,25.64K,-0.01%
4/4/2017,98.94,98.94,98.94,98.93,15.06K,0.00%
4/3/2017,98.94,98.93,98.94,98.92,16.00K,-0.02%
3/31/2017,98.96,98.97,98.97,98.95,23.22K,-0.01%
3/30/2017,98.97,98.98,98.98,98.96,26.27K,-0.01%
3/29/2017,98.98,98.98,98.98,98.97,14.31K,0.00%
3/28/2017,98.98,98.98,98.99,98.97,26.72K,0.00%
3/27/2017,98.98,98.98,98.99,98.98,35.66K,0.00%
3/24/2017,98.98,98.97,98.98,98.97,24.24K,0.00%
3/23/2017,98.98,98.98,98.98,98.97,23.45K,0.00%
3/22/2017,98.98,98.97,98.98,98.97,25.01K,0.01%
3/21/2017,98.97,98.97,98.98,98.97,50.52K,0.00%
3/20/2017,98.97,98.97,98.98,98.97,20.92K,0.00%
3/17/2017,98.97,98.97,98.97,98.96,19.98K,0.00%
3/16/2017,98.97,98.99,98.99,98.97,43.42K,-0.01%
3/15/2017,98.98,98.97,99,98.95,79.86K,0.01%
3/14/2017,98.97,98.96,98.97,98.96,14.72K,0.00%
3/13/2017,98.97,98.97,98.97,98.96,12.76K,0.00%
3/10/2017,98.97,98.98,98.98,98.97,50.75K,-0.02%
3/9/2017,98.99,98.99,98.99,98.98,30.09K,-0.01%
3/8/2017,99,99,99,98.97,37.17K,0.00%
3/7/2017,99,99.01,99.02,99,28.90K,0.00%
3/6/2017,99,99,99.01,99,29.24K,0.00%
3/3/2017,99,98.99,99,98.98,31.97K,0.02%
3/2/2017,98.98,99.02,99.02,98.97,116.95K,-0.05%
3/1/2017,99.03,99.03,99.03,99.01,47.32K,-0.08%
2/28/2017,99.11,99.12,99.13,99.08,18.21K,-0.01%
2/27/2017,99.12,99.14,99.14,99.11,14.23K,-0.02%
2/24/2017,99.14,99.14,99.15,99.14,23.42K,0.00%
2/23/2017,99.14,99.13,99.14,99.13,39.64K,0.00%
2/22/2017,99.14,99.14,99.14,99.12,44.30K,0.00%
2/21/2017,99.14,99.16,99.16,99.13,9.61K,-0.01%
2/17/2017,99.15,99.14,99.16,99.14,12.69K,0.01%
2/16/2017,99.14,99.12,99.14,99.12,20.73K,0.01%
2/15/2017,99.13,99.16,99.17,99.12,31.58K,-0.03%
2/14/2017,99.16,99.17,99.18,99.15,25.66K,-0.01%
2/13/2017,99.17,99.17,99.17,99.17,15.61K,-0.01%
2/10/2017,99.18,99.19,99.19,99.17,11.96K,-0.02%
2/9/2017,99.2,99.21,99.21,99.19,8.13K,-0.01%
2/8/2017,99.21,99.2,99.22,99.2,8.01K,0.01%
2/7/2017,99.2,99.2,99.2,99.19,8.80K,0.00%
2/6/2017,99.2,99.18,99.21,99.18,11.33K,0.03%
2/3/2017,99.17,99.17,99.19,99.17,9.58K,0.00%
2/2/2017,99.17,99.17,99.18,99.17,5.34K,0.00%
2/1/2017,99.17,99.17,99.18,99.14,10.05K,-0.07%
1/31/2017,99.24,99.23,99.25,99.23,26.59K,0.01%
1/30/2017,99.23,99.23,99.25,99.23,19.32K,0.01%
1/27/2017,99.22,99.22,99.23,99.22,7.92K,0.00%
1/26/2017,99.22,99.22,99.22,99.22,19.55K,0.00%
1/25/2017,99.22,99.22,99.23,99.22,35.71K,-0.01%
1/24/2017,99.23,99.25,99.25,99.23,14.13K,-0.02%
1/23/2017,99.25,99.24,99.25,99.23,42.36K,0.02%
1/20/2017,99.23,99.22,99.24,99.22,72.62K,0.01%
1/19/2017,99.22,99.23,99.23,99.22,34.89K,-0.03%
1/18/2017,99.25,99.27,99.27,99.23,22.89K,-0.01%
1/17/2017,99.26,99.25,99.27,99.25,14.76K,0.01%
1/13/2017,99.25,99.25,99.26,99.24,24.26K,-0.01%
1/12/2017,99.26,99.25,99.27,99.25,29.21K,0.01%
1/11/2017,99.25,99.24,99.25,99.24,9.72K,0.01%
1/10/2017,99.24,99.24,99.25,99.24,5.54K,0.00%
1/9/2017,99.24,99.23,99.24,99.23,8.88K,0.01%
1/6/2017,99.23,99.25,99.25,99.23,24.48K,-0.02%
1/5/2017,99.25,99.25,99.26,99.25,17.35K,0.01%
1/4/2017,99.24,99.23,99.25,99.23,11.10K,0.00%
1/3/2017,99.24,99.25,99.25,99.23,13.94K,-0.05%
12/30/2016,99.29,99.29,99.3,99.29,2.63K,0.00%
12/29/2016,99.29,99.29,99.3,99.29,1.82K,0.00%
12/28/2016,99.29,99.29,99.29,99.28,8.83K,0.00%
12/27/2016,99.29,99.28,99.29,99.28,0.79K,0.00%
12/23/2016,99.29,99.28,99.29,99.28,3.18K,0.00%
12/22/2016,99.29,99.29,99.29,99.28,0.86K,0.00%
12/21/2016,99.29,99.29,99.3,99.28,10.50K,0.00%
12/20/2016,99.29,99.29,99.3,99.29,12.89K,-0.01%
12/19/2016,99.3,99.29,99.3,99.29,23.27K,0.02%
12/16/2016,99.28,99.29,99.31,99.28,66.96K,0.00%
12/15/2016,99.28,99.27,99.29,99.27,62.59K,0.00%
12/14/2016,99.28,99.28,99.3,99.27,65.18K,-0.01%
12/13/2016,99.29,99.3,99.3,99.29,18.71K,-0.01%
12/12/2016,99.3,99.3,99.3,99.3,12.87K,0.00%
12/9/2016,99.3,99.3,99.3,99.3,10.78K,0.00%
12/8/2016,99.3,99.31,99.31,99.3,10.68K,-0.01%
12/7/2016,99.31,99.31,99.31,99.3,28.10K,0.01%
12/6/2016,99.3,99.31,99.31,99.3,11.10K,-0.01%
12/5/2016,99.31,99.31,99.31,99.3,32.04K,0.00%
12/2/2016,99.31,99.31,99.31,99.3,27.73K,0.00%
12/1/2016,99.31,99.31,99.31,99.3,17.38K,-0.02%
11/30/2016,99.33,99.33,99.33,99.32,10.68K,0.00%
11/29/2016,99.33,99.33,99.33,99.32,10.04K,0.01%
11/28/2016,99.32,99.31,99.33,99.31,5.65K,0.01%
11/25/2016,99.31,99.31,99.31,99.31,9.65K,-0.01%
11/23/2016,99.32,99.33,99.33,99.31,18.61K,-0.01%
11/22/2016,99.33,99.33,99.33,99.33,17.16K,0.00%
11/21/2016,99.33,99.33,99.34,99.33,9.12K,-0.01%
11/18/2016,99.34,99.34,99.35,99.34,7.53K,-0.01%
11/17/2016,99.35,99.36,99.36,99.34,8.68K,-0.01%
11/16/2016,99.36,99.36,99.36,99.35,11.62K,0.00%
11/15/2016,99.36,99.36,99.36,99.35,13.05K,0.00%
11/14/2016,99.36,99.38,99.38,99.35,12.62K,-0.02%
11/11/2016,99.38,99.39,99.39,99.38,3.60K,-0.01%
11/10/2016,99.39,99.38,99.39,99.36,16.29K,0.00%
11/9/2016,99.39,99.38,99.49,99.36,24.95K,0.01%
11/8/2016,99.38,99.39,99.39,99.37,11.21K,-0.01%
11/7/2016,99.39,99.4,99.4,99.39,2.51K,-0.02%
11/4/2016,99.41,99.41,99.42,99.39,8.22K,0.02%
11/3/2016,99.39,99.4,99.42,99.39,6.75K,0.00%
11/2/2016,99.39,99.39,99.41,99.39,7.22K,0.00%
11/1/2016,99.39,99.39,99.41,99.38,6.49K,-0.02%
10/31/2016,99.41,99.41,99.42,99.41,4.37K,0.00%
10/28/2016,99.41,99.4,99.42,99.39,13.06K,0.01%
10/27/2016,99.4,99.4,99.41,99.39,7.42K,0.00%
10/26/2016,99.4,99.4,99.41,99.4,0.63K,0.00%
10/25/2016,99.4,99.41,99.41,99.39,9.96K,-0.01%
10/24/2016,99.41,99.42,99.42,99.41,4.91K,-0.01%
10/21/2016,99.42,99.42,99.42,99.42,3.90K,0.00%
10/20/2016,99.42,99.43,99.43,99.42,7.58K,-0.01%
10/19/2016,99.43,99.43,99.44,99.43,6.01K,0.00%
10/18/2016,99.43,99.42,99.44,99.42,7.09K,0.01%
10/17/2016,99.42,99.41,99.42,99.41,9.72K,0.00%
10/14/2016,99.42,99.42,99.42,99.41,6.53K,0.00%
