Date,Price,Open,High,Low,Vol.,Change %
11/14/2011,99.92,99.92,99.92,99.92,3.64K,0.00%
11/11/2011,99.92,99.92,99.92,99.92,0.34K,0.00%
11/10/2011,99.92,99.92,99.92,99.92,1.85K,0.00%
11/9/2011,99.92,99.92,99.92,99.92,0.84K,0.00%
11/8/2011,99.92,99.92,99.92,99.92,0.68K,0.00%
11/7/2011,99.92,99.92,99.92,99.92,1.44K,0.00%
11/4/2011,99.92,99.92,99.92,99.92,1.94K,0.00%
11/3/2011,99.92,99.92,99.92,99.92,5.17K,0.00%
11/2/2011,99.92,99.92,99.92,99.92,1.82K,0.00%
11/1/2011,99.92,99.92,99.92,99.92,1.63K,-0.01%
10/31/2011,99.93,99.93,99.93,99.93,,0.00%
10/28/2011,99.93,99.93,99.93,99.93,0.33K,0.00%
10/27/2011,99.93,99.93,99.93,99.93,0.30K,0.00%
10/26/2011,99.93,99.93,99.93,99.93,0.49K,0.00%
10/25/2011,99.93,99.93,99.93,99.93,0.06K,0.00%
10/24/2011,99.93,99.93,99.93,99.93,0.81K,0.01%
10/21/2011,99.92,99.92,99.93,99.92,0.49K,0.00%
10/20/2011,99.92,99.93,99.93,99.93,0.37K,0.00%
10/19/2011,99.92,99.93,99.93,99.92,3.52K,0.00%
10/18/2011,99.92,99.92,99.93,99.92,5.36K,0.00%
10/17/2011,99.92,99.92,99.92,99.92,0.52K,0.00%
10/14/2011,99.92,99.92,99.92,99.92,0.43K,0.00%
10/13/2011,99.92,99.92,99.92,99.92,2.31K,0.00%
10/12/2011,99.92,99.92,99.92,99.92,0.18K,0.00%
10/11/2011,99.92,99.92,99.92,99.92,1.07K,0.00%
10/10/2011,99.92,99.92,99.92,99.92,0.15K,0.00%
10/7/2011,99.92,99.92,99.92,99.92,1.30K,0.00%
10/6/2011,99.92,99.92,99.92,99.92,1.03K,0.00%
10/5/2011,99.92,99.91,99.92,99.91,3.47K,0.01%
10/4/2011,99.91,99.91,99.91,99.91,3.63K,0.00%
10/3/2011,99.91,99.91,99.92,99.91,4.36K,-0.01%
9/30/2011,99.92,99.92,99.92,99.92,0.50K,0.00%
9/29/2011,99.92,99.92,99.92,99.92,1.18K,0.00%
9/28/2011,99.92,99.92,99.92,99.91,1.18K,0.01%
9/27/2011,99.91,99.92,99.92,99.91,2.01K,0.00%
9/26/2011,99.91,99.92,99.92,99.91,0.54K,0.00%
9/23/2011,99.91,99.91,99.92,99.91,1.26K,0.00%
9/22/2011,99.91,99.91,99.92,99.91,2.24K,-0.01%
9/21/2011,99.92,99.92,99.92,99.91,3.48K,0.00%
9/20/2011,99.92,99.92,99.92,99.92,2.88K,0.00%
9/19/2011,99.92,99.92,99.92,99.92,2.18K,0.00%
9/16/2011,99.92,99.92,99.92,99.92,1.63K,0.00%
9/15/2011,99.92,99.92,99.92,99.92,2.79K,0.00%
9/14/2011,99.92,99.91,99.92,99.91,4.19K,0.01%
9/13/2011,99.91,99.91,99.92,99.91,1.36K,0.00%
9/12/2011,99.91,99.92,99.92,99.91,1.01K,0.00%
9/9/2011,99.91,99.92,99.92,99.91,4.77K,0.00%
9/8/2011,99.91,99.91,99.92,99.91,3.17K,0.00%
9/7/2011,99.91,99.91,99.91,99.91,2.04K,0.00%
9/6/2011,99.91,99.91,99.91,99.91,1.33K,0.00%
9/2/2011,99.91,99.91,99.92,99.91,2.88K,0.00%
9/1/2011,99.91,99.91,99.91,99.91,1.37K,0.01%
8/31/2011,99.9,99.91,99.91,99.91,3.48K,0.00%
8/30/2011,99.9,99.9,99.91,99.9,3.38K,0.00%
8/29/2011,99.9,99.91,99.91,99.9,1.05K,0.00%
8/26/2011,99.9,99.9,99.91,99.9,0.67K,0.00%
8/25/2011,99.9,99.9,99.91,99.9,1.10K,0.00%
8/24/2011,99.9,99.9,99.91,99.9,0.63K,0.00%
8/23/2011,99.9,99.9,99.9,99.9,3.24K,0.00%
8/22/2011,99.9,99.9,99.9,99.9,1.44K,0.00%
8/19/2011,99.9,99.9,99.91,99.9,0.57K,0.00%
8/18/2011,99.9,99.9,99.91,99.9,3.76K,0.00%
8/17/2011,99.9,99.9,99.9,99.9,3.06K,0.01%
8/16/2011,99.89,99.89,99.9,99.89,3.76K,0.00%
8/15/2011,99.89,99.89,99.89,99.89,3.16K,0.00%
8/12/2011,99.89,99.9,99.9,99.89,0.91K,-0.01%
8/11/2011,99.9,99.91,99.91,99.9,7.04K,-0.01%
8/10/2011,99.91,99.91,99.91,99.9,2.40K,0.00%
8/9/2011,99.91,99.92,99.92,99.91,3.57K,0.00%
8/8/2011,99.91,99.92,99.92,99.91,8.09K,-0.01%
8/5/2011,99.92,99.92,99.92,99.91,10.36K,0.00%
8/4/2011,99.92,99.9,99.92,99.9,14.02K,0.02%
8/3/2011,99.9,99.89,99.9,99.88,7.86K,0.01%
8/2/2011,99.89,99.88,99.89,99.86,22.64K,0.01%
8/1/2011,99.88,99.89,99.91,99.88,29.06K,-0.05%
7/29/2011,99.93,99.93,99.93,99.93,1.95K,0.00%
7/28/2011,99.93,99.93,99.93,99.93,0.42K,0.00%
7/27/2011,99.93,99.94,99.94,99.93,8.97K,0.00%
7/26/2011,99.93,99.94,99.94,99.93,0.83K,0.00%
7/25/2011,99.93,99.94,99.94,99.93,0.36K,0.00%
7/22/2011,99.93,99.93,99.93,99.93,5.12K,0.00%
7/21/2011,99.93,99.93,99.93,99.93,3.40K,0.00%
7/20/2011,99.93,99.93,99.93,99.93,1.72K,0.00%
7/19/2011,99.93,99.93,99.93,99.93,2.24K,0.00%
7/18/2011,99.93,99.93,99.93,99.93,1.45K,0.00%
7/15/2011,99.93,99.93,99.93,99.93,0.87K,0.00%
7/14/2011,99.93,99.93,99.93,99.93,4.13K,0.01%
7/13/2011,99.92,99.92,99.93,99.92,3.02K,0.00%
7/12/2011,99.92,99.92,99.92,99.92,5.54K,0.00%
7/11/2011,99.92,99.92,99.92,99.92,1.11K,0.00%
7/8/2011,99.92,99.92,99.92,99.92,2.01K,0.00%
7/7/2011,99.92,99.91,99.92,99.91,5.83K,0.01%
7/6/2011,99.91,99.91,99.92,99.91,4.79K,0.00%
7/5/2011,99.91,99.91,99.91,99.91,4.10K,0.00%
7/1/2011,99.91,99.91,99.91,99.9,3.42K,0.00%
6/30/2011,99.91,99.91,99.91,99.91,4.47K,0.00%
6/29/2011,99.91,99.91,99.91,99.91,2.28K,0.00%
6/28/2011,99.91,99.91,99.91,99.91,1.42K,0.00%
6/27/2011,99.91,99.91,99.91,99.9,3.35K,0.01%
6/24/2011,99.9,99.9,99.91,99.9,5.56K,0.00%
6/23/2011,99.9,99.9,99.91,99.9,0.82K,0.00%
6/22/2011,99.9,99.9,99.91,99.9,2.98K,0.00%
6/21/2011,99.9,99.9,99.9,99.9,7.20K,0.00%
6/20/2011,99.9,99.9,99.9,99.9,1.38K,0.00%
6/17/2011,99.9,99.9,99.9,99.9,2.45K,0.00%
6/16/2011,99.9,99.9,99.9,99.89,7.39K,0.00%
6/15/2011,99.9,99.9,99.9,99.89,6.30K,0.00%
6/14/2011,99.9,99.9,99.9,99.9,2.19K,0.00%
6/13/2011,99.9,99.9,99.9,99.9,2.42K,0.00%
6/10/2011,99.9,99.9,99.9,99.9,1.75K,0.00%
6/9/2011,99.9,99.9,99.9,99.9,2.18K,0.00%
6/8/2011,99.9,99.9,99.9,99.89,4.08K,0.00%
6/7/2011,99.9,99.9,99.9,99.89,4.12K,0.00%
6/6/2011,99.9,99.9,99.9,99.89,3.95K,0.00%
6/3/2011,99.9,99.9,99.9,99.89,3.63K,0.00%
6/2/2011,99.9,99.9,99.91,99.9,4.77K,0.00%
6/1/2011,99.9,99.89,99.9,99.89,2.14K,-0.01%
5/31/2011,99.91,99.91,99.91,99.91,0.05K,0.00%
5/27/2011,99.91,99.91,99.91,99.91,2.78K,0.00%
5/26/2011,99.91,99.91,99.91,99.91,1.08K,0.00%
5/25/2011,99.91,99.91,99.91,99.91,1.18K,0.00%
5/24/2011,99.91,99.91,99.91,99.91,2.00K,0.00%
5/23/2011,99.91,99.91,99.91,99.91,3.96K,0.00%
5/20/2011,99.91,99.91,99.91,99.91,2.91K,0.00%
5/19/2011,99.91,99.91,99.91,99.91,2.32K,0.00%
5/18/2011,99.91,99.91,99.91,99.91,7.38K,0.00%
5/17/2011,99.91,99.91,99.91,99.91,0.61K,0.00%
5/16/2011,99.91,99.91,99.91,99.91,1.74K,0.00%
5/13/2011,99.91,99.91,99.91,99.91,2.50K,0.00%
5/12/2011,99.91,99.91,99.91,99.91,4.20K,0.00%
5/11/2011,99.91,99.91,99.91,99.91,1.14K,0.00%
5/10/2011,99.91,99.91,99.91,99.91,1.20K,0.00%
5/9/2011,99.91,99.91,99.91,99.91,3.18K,0.00%
5/6/2011,99.91,99.9,99.91,99.9,4.22K,0.00%
5/5/2011,99.91,99.91,99.91,99.9,8.16K,0.00%
5/4/2011,99.91,99.91,99.91,99.9,4.65K,0.01%
5/3/2011,99.9,99.9,99.91,99.9,5.39K,0.00%
5/2/2011,99.9,99.9,99.9,99.9,7.50K,0.00%
4/29/2011,99.9,99.9,99.9,99.9,,0.00%
4/28/2011,99.9,99.9,99.9,99.9,2.76K,0.00%
4/27/2011,99.9,99.9,99.9,99.9,4.17K,0.00%
4/26/2011,99.9,99.9,99.9,99.9,0.71K,0.00%
4/25/2011,99.9,99.9,99.9,99.9,0.14K,0.00%
4/21/2011,99.9,99.9,99.9,99.9,3.23K,0.00%
4/20/2011,99.9,99.9,99.9,99.9,3.83K,0.00%
4/19/2011,99.9,99.9,99.9,99.9,5.03K,0.00%
4/18/2011,99.9,99.9,99.9,99.9,4.76K,0.00%
4/15/2011,99.9,99.9,99.9,99.9,4.76K,0.00%
4/14/2011,99.9,99.91,99.91,99.9,7.61K,0.00%
4/13/2011,99.9,99.9,99.91,99.9,5.84K,0.00%
4/12/2011,99.9,99.9,99.9,99.89,4.54K,0.00%
4/11/2011,99.9,99.9,99.9,99.89,7.28K,0.01%
4/8/2011,99.89,99.89,99.9,99.89,5.19K,0.00%
4/7/2011,99.89,99.89,99.89,99.89,4.14K,0.00%
4/6/2011,99.89,99.89,99.9,99.89,7.31K,0.00%
4/5/2011,99.89,99.89,99.9,99.89,14.69K,0.00%
4/4/2011,99.89,99.89,99.89,99.89,11.18K,0.01%
4/1/2011,99.88,99.88,99.89,99.88,21.46K,0.02%
3/31/2011,99.86,99.86,99.86,99.86,1.11K,0.00%
3/30/2011,99.86,99.86,99.86,99.86,0.37K,0.00%
3/29/2011,99.86,99.86,99.86,99.86,0.76K,0.00%
3/28/2011,99.86,99.86,99.86,99.86,0.29K,0.00%
3/25/2011,99.86,99.86,99.86,99.86,4.24K,0.00%
3/24/2011,99.86,99.86,99.86,99.86,1.60K,0.00%
3/23/2011,99.86,99.86,99.86,99.86,7.27K,0.00%
3/22/2011,99.86,99.86,99.86,99.86,3.33K,0.00%
3/21/2011,99.86,99.86,99.86,99.86,5.64K,0.00%
3/18/2011,99.86,99.86,99.86,99.85,15.83K,0.00%
3/17/2011,99.86,99.86,99.86,99.86,3.13K,0.00%
3/16/2011,99.86,99.86,99.86,99.86,11.15K,0.00%
3/15/2011,99.86,99.86,99.86,99.86,11.14K,0.00%
3/14/2011,99.86,99.86,99.86,99.86,3.84K,0.00%
3/11/2011,99.86,99.86,99.86,99.86,4.60K,0.00%
3/10/2011,99.86,99.86,99.86,99.86,3.26K,0.00%
3/9/2011,99.86,99.86,99.86,99.86,0.76K,0.00%
3/8/2011,99.86,99.85,99.86,99.85,4.92K,0.01%
3/7/2011,99.85,99.86,99.86,99.85,2.02K,0.00%
3/4/2011,99.85,99.85,99.86,99.84,2.53K,0.00%
3/3/2011,99.85,99.85,99.85,99.85,5.00K,0.00%
3/2/2011,99.85,99.85,99.86,99.84,9.65K,0.00%
3/1/2011,99.85,99.85,99.85,99.84,3.13K,0.01%
2/28/2011,99.84,99.84,99.84,99.84,0.47K,0.00%
2/25/2011,99.84,99.84,99.84,99.84,0.76K,0.00%
2/24/2011,99.84,99.84,99.84,99.84,2.93K,0.00%
2/23/2011,99.84,99.84,99.84,99.84,13.28K,0.00%
2/22/2011,99.84,99.84,99.84,99.84,1.82K,0.00%
2/18/2011,99.84,99.84,99.84,99.84,0.45K,0.00%
2/17/2011,99.84,99.84,99.84,99.84,0.91K,0.00%
2/16/2011,99.84,99.84,99.84,99.84,5.21K,0.00%
2/15/2011,99.84,99.84,99.84,99.83,3.22K,0.00%
2/14/2011,99.84,99.84,99.84,99.84,4.46K,0.01%
2/11/2011,99.83,99.84,99.84,99.83,5.24K,0.00%
2/10/2011,99.83,99.83,99.83,99.83,4.54K,0.00%
2/9/2011,99.83,99.83,99.83,99.83,2.55K,0.00%
2/8/2011,99.83,99.83,99.83,99.83,5.84K,0.00%
2/7/2011,99.83,99.83,99.83,99.83,2.52K,0.00%
2/4/2011,99.83,99.83,99.83,99.83,2.60K,0.00%
2/3/2011,99.83,99.81,99.83,99.81,10.24K,0.00%
2/2/2011,99.83,99.83,99.83,99.83,9.01K,0.00%
2/1/2011,99.83,99.83,99.83,99.83,0.68K,0.00%
1/31/2011,99.83,99.83,99.83,99.83,0.13K,0.00%
1/28/2011,99.83,99.83,99.83,99.83,7.00K,0.00%
1/27/2011,99.83,99.83,99.83,99.83,0.27K,0.00%
1/26/2011,99.83,99.83,99.83,99.83,3.08K,0.00%
1/25/2011,99.83,99.83,99.83,99.83,1.49K,0.00%
1/24/2011,99.83,99.83,99.83,99.83,0.30K,0.00%
1/21/2011,99.83,99.83,99.83,99.81,1.71K,0.00%
1/20/2011,99.83,99.83,99.83,99.83,4.32K,0.00%
1/19/2011,99.83,99.83,99.83,99.83,2.93K,0.00%
1/18/2011,99.83,99.83,99.83,99.83,8.24K,0.00%
1/14/2011,99.83,99.83,99.83,99.83,4.79K,0.00%
1/13/2011,99.83,99.83,99.83,99.83,7.40K,0.00%
1/12/2011,99.83,99.83,99.83,99.83,0.89K,0.00%
1/11/2011,99.83,99.82,99.83,99.82,5.17K,0.01%
1/10/2011,99.82,99.82,99.83,99.82,0.44K,0.00%
1/7/2011,99.82,99.82,99.83,99.82,5.85K,0.00%
1/6/2011,99.82,99.83,99.83,99.82,3.57K,0.00%
1/5/2011,99.82,99.82,99.83,99.82,2.14K,0.00%
1/4/2011,99.82,99.82,99.82,99.82,5.98K,0.00%
1/3/2011,99.82,99.82,99.82,99.82,3.33K,0.00%
12/31/2010,99.82,99.81,99.81,99.81,,0.00%
12/30/2010,99.82,99.82,99.82,99.81,5.01K,0.00%
12/29/2010,99.82,99.82,99.82,99.81,1.43K,0.00%
12/28/2010,99.82,99.82,99.82,99.81,1.54K,0.00%
12/27/2010,99.82,99.82,99.82,99.82,0.13K,0.00%
12/23/2010,99.82,99.82,99.82,99.82,0.19K,0.00%
12/22/2010,99.82,99.82,99.82,99.82,0.16K,0.00%
12/21/2010,99.82,99.82,99.82,99.82,2.07K,0.00%
12/20/2010,99.82,99.82,99.82,99.82,3.61K,0.00%
12/17/2010,99.82,99.82,99.82,99.82,3.77K,0.00%
12/16/2010,99.82,99.82,99.83,99.82,5.95K,0.00%
12/15/2010,99.82,99.82,99.83,99.82,0.86K,-0.01%
12/14/2010,99.83,99.83,99.83,99.83,3.78K,0.00%
12/13/2010,99.83,99.83,99.83,99.83,3.54K,0.00%
12/10/2010,99.83,99.83,99.83,99.83,3.23K,0.01%
12/9/2010,99.82,99.82,99.83,99.82,6.86K,0.00%
12/8/2010,99.82,99.82,99.82,99.82,2.83K,0.00%
12/7/2010,99.82,99.82,99.82,99.82,5.44K,0.00%
12/6/2010,99.82,99.81,99.82,99.81,5.23K,0.01%
12/3/2010,99.81,99.81,99.81,99.81,2.92K,0.00%
12/2/2010,99.81,99.81,99.81,99.8,13.66K,0.00%
12/1/2010,99.81,99.81,99.81,99.81,3.37K,0.00%
11/30/2010,99.81,99.81,99.81,99.81,1.48K,0.00%
11/29/2010,99.81,99.81,99.81,99.81,2.53K,0.00%
11/26/2010,99.81,99.81,99.81,99.81,6.35K,0.00%
11/24/2010,99.81,99.81,99.81,99.81,0.40K,0.00%
11/23/2010,99.81,99.81,99.81,99.81,4.44K,0.00%
11/22/2010,99.81,99.81,99.81,99.81,4.97K,0.00%
11/19/2010,99.81,99.81,99.81,99.81,0.45K,0.00%
11/18/2010,99.81,99.81,99.81,99.81,4.81K,0.00%
11/17/2010,99.81,99.81,99.81,99.81,6.15K,0.00%
11/16/2010,99.81,99.81,99.81,99.81,6.74K,0.00%
11/15/2010,99.81,99.81,99.81,99.81,5.13K,0.00%
11/12/2010,99.81,99.81,99.81,99.81,6.79K,0.00%
11/11/2010,99.81,99.81,99.81,99.81,3.52K,0.00%
11/10/2010,99.81,99.81,99.81,99.81,10.95K,0.00%
11/9/2010,99.81,99.81,99.81,99.81,15.40K,0.00%
11/8/2010,99.81,99.81,99.81,99.81,8.02K,0.00%
11/5/2010,99.81,99.81,99.81,99.81,10.05K,0.00%
11/4/2010,99.81,99.81,99.81,99.81,4.45K,0.00%
11/3/2010,99.81,99.82,99.82,99.81,10.37K,0.00%
11/2/2010,99.81,99.81,99.82,99.81,4.88K,0.00%
11/1/2010,99.81,99.82,99.82,99.81,2.21K,0.00%
10/29/2010,99.81,99.81,99.81,99.81,,0.00%
10/28/2010,99.81,99.81,99.81,99.81,8.36K,0.00%
10/27/2010,99.81,99.81,99.81,99.81,1.55K,0.00%
10/26/2010,99.81,99.81,99.81,99.81,0.56K,0.00%
10/25/2010,99.81,99.81,99.81,99.81,0.50K,0.00%
10/22/2010,99.81,99.81,99.81,99.81,5.38K,0.00%
10/21/2010,99.81,99.81,99.81,99.81,0.15K,0.00%
10/20/2010,99.81,99.81,99.81,99.81,1.63K,0.00%
10/19/2010,99.81,99.81,99.81,99.81,7.44K,0.00%
10/18/2010,99.81,99.81,99.81,99.81,0.66K,0.00%
10/15/2010,99.81,99.81,99.81,99.81,3.73K,0.00%
10/14/2010,99.81,99.81,99.81,99.81,7.39K,0.00%
10/13/2010,99.81,99.81,99.81,99.81,0.45K,0.00%
10/12/2010,99.81,99.81,99.81,99.81,1.74K,0.00%
10/11/2010,99.81,99.81,99.81,99.81,0.27K,0.00%
10/8/2010,99.81,99.8,99.81,99.8,3.33K,0.01%
10/7/2010,99.8,99.8,99.81,99.8,2.54K,0.00%
10/6/2010,99.8,99.8,99.81,99.8,3.65K,-0.01%
10/5/2010,99.81,99.81,99.81,99.8,2.17K,0.00%
10/4/2010,99.81,99.8,99.81,99.8,1.46K,0.00%
10/1/2010,99.81,99.81,99.81,99.8,2.44K,0.00%
9/30/2010,99.81,99.81,99.81,99.8,4.23K,0.00%
9/29/2010,99.81,99.81,99.81,99.81,6.40K,0.00%
9/28/2010,99.81,99.81,99.81,99.8,2.24K,0.00%
9/27/2010,99.81,99.81,99.81,99.8,0.30K,0.00%
9/24/2010,99.81,99.81,99.81,99.8,1.14K,0.00%
9/23/2010,99.81,99.81,99.81,99.8,2.40K,0.00%
9/22/2010,99.81,99.81,99.81,99.81,2.84K,0.00%
9/21/2010,99.81,99.81,99.81,99.8,4.93K,0.00%
9/20/2010,99.81,99.81,99.81,99.81,6.03K,0.00%
9/17/2010,99.81,99.81,99.81,99.81,13.25K,0.00%
9/16/2010,99.81,99.81,99.81,99.81,3.99K,0.00%
9/15/2010,99.81,99.81,99.82,99.81,5.08K,0.00%
9/14/2010,99.81,99.81,99.82,99.81,2.43K,0.00%
9/13/2010,99.81,99.81,99.82,99.81,4.55K,0.00%
9/10/2010,99.81,99.81,99.81,99.81,6.93K,0.00%
9/9/2010,99.81,99.81,99.81,99.81,6.88K,0.00%
9/8/2010,99.81,99.81,99.81,99.81,0.46K,0.00%
9/7/2010,99.81,99.82,99.82,99.81,3.76K,0.00%
9/3/2010,99.81,99.82,99.82,99.81,1.29K,0.00%
9/2/2010,99.81,99.81,99.82,99.81,8.75K,0.00%
9/1/2010,99.81,99.81,99.81,99.81,6.09K,0.00%
8/31/2010,99.81,99.81,99.81,99.81,1.69K,0.00%
8/30/2010,99.81,99.81,99.81,99.81,0.13K,0.00%
8/27/2010,99.81,99.81,99.81,99.81,1.07K,0.00%
8/26/2010,99.81,99.81,99.81,99.81,1.15K,0.00%
8/25/2010,99.81,99.81,99.81,99.81,4.17K,0.00%
8/24/2010,99.81,99.81,99.81,99.81,0.53K,0.00%
8/23/2010,99.81,99.81,99.81,99.81,2.53K,0.00%
8/20/2010,99.81,99.82,99.82,99.81,3.02K,-0.01%
8/19/2010,99.82,99.81,99.82,99.81,1.14K,0.01%
8/18/2010,99.81,99.81,99.81,99.81,2.25K,0.00%
8/17/2010,99.81,99.81,99.82,99.81,2.63K,-0.01%
8/16/2010,99.82,99.82,99.82,99.81,3.59K,0.00%
8/13/2010,99.82,99.82,99.82,99.82,1.81K,0.00%
8/12/2010,99.82,99.82,99.82,99.82,3.76K,0.00%
8/11/2010,99.82,99.82,99.83,99.82,3.57K,0.00%
8/10/2010,99.82,99.82,99.83,99.82,6.70K,0.00%
8/9/2010,99.82,99.82,99.82,99.82,2.57K,0.00%
8/6/2010,99.82,99.82,99.82,99.82,6.32K,0.00%
8/5/2010,99.82,99.82,99.82,99.82,3.68K,0.00%
8/4/2010,99.82,99.82,99.82,99.82,1.89K,0.00%
8/3/2010,99.82,99.81,99.82,99.81,3.03K,0.01%
8/2/2010,99.81,99.81,99.81,99.81,2.70K,-0.01%
7/30/2010,99.82,99.82,99.82,99.81,,0.00%
7/29/2010,99.82,99.81,99.82,99.81,0.38K,0.00%
7/28/2010,99.82,99.82,99.82,99.81,1.86K,0.00%
7/27/2010,99.82,99.82,99.82,99.81,2.78K,0.00%
7/26/2010,99.82,99.82,99.82,99.82,0.85K,0.00%
7/23/2010,99.82,99.82,99.82,99.82,0.68K,0.00%
7/22/2010,99.82,99.82,99.82,99.82,0.49K,0.00%
7/21/2010,99.82,99.82,99.82,99.82,3.26K,0.00%
7/20/2010,99.82,99.82,99.82,99.81,4.28K,0.00%
7/19/2010,99.82,99.82,99.82,99.82,2.01K,0.00%
7/16/2010,99.82,99.82,99.83,99.82,2.15K,0.00%
7/15/2010,99.82,99.82,99.83,99.82,5.67K,0.00%
7/14/2010,99.82,99.82,99.82,99.82,1.98K,0.00%
7/13/2010,99.82,99.82,99.82,99.82,1.11K,0.00%
7/12/2010,99.82,99.82,99.82,99.81,5.38K,0.00%
7/9/2010,99.82,99.82,99.82,99.81,2.50K,0.01%
7/8/2010,99.81,99.81,99.82,99.81,4.64K,0.00%
7/7/2010,99.81,99.81,99.82,99.81,1.68K,0.00%
7/6/2010,99.81,99.81,99.81,99.81,1.40K,0.00%
7/2/2010,99.81,99.81,99.81,99.81,7.97K,0.00%
7/1/2010,99.81,99.81,99.81,99.8,5.03K,-0.01%
6/30/2010,99.82,99.82,99.83,99.82,2.44K,0.00%
6/29/2010,99.82,99.82,99.82,99.82,1.05K,0.00%
6/28/2010,99.82,99.82,99.82,99.82,1.05K,0.00%
6/25/2010,99.82,99.82,99.82,99.82,3.12K,0.00%
6/24/2010,99.82,99.82,99.82,99.81,2.92K,0.01%
6/23/2010,99.81,99.81,99.82,99.81,1.20K,0.00%
6/22/2010,99.81,99.81,99.82,99.81,1.50K,0.00%
6/21/2010,99.81,99.81,99.81,99.81,1.31K,0.00%
6/18/2010,99.81,99.81,99.81,99.81,3.13K,0.00%
6/17/2010,99.81,99.81,99.81,99.81,4.09K,0.00%
6/16/2010,99.81,99.81,99.81,99.81,1.34K,0.00%
6/15/2010,99.81,99.81,99.81,99.81,3.81K,0.00%
6/14/2010,99.81,99.81,99.81,99.81,3.64K,0.00%
6/11/2010,99.81,99.81,99.81,99.81,3.58K,0.00%
6/10/2010,99.81,99.81,99.82,99.81,11.87K,0.01%
6/9/2010,99.8,99.8,99.81,99.8,4.52K,0.00%
6/8/2010,99.8,99.8,99.8,99.8,5.73K,0.01%
6/7/2010,99.79,99.8,99.8,99.79,3.36K,0.00%
6/4/2010,99.79,99.78,99.8,99.78,4.13K,0.01%
6/3/2010,99.78,99.79,99.79,99.78,5.04K,0.00%
6/2/2010,99.78,99.78,99.79,99.78,9.47K,0.00%
6/1/2010,99.78,99.78,99.79,99.78,7.01K,-0.02%
5/28/2010,99.8,99.8,99.8,99.8,,0.00%
5/27/2010,99.8,99.8,99.8,99.8,2.19K,0.01%
5/26/2010,99.79,99.8,99.8,99.79,6.92K,0.00%
5/25/2010,99.79,99.8,99.8,99.79,2.44K,0.00%
5/24/2010,99.79,99.79,99.8,99.79,2.11K,0.00%
5/21/2010,99.79,99.79,99.8,99.79,1.83K,0.00%
5/20/2010,99.79,99.79,99.79,99.79,1.52K,0.00%
5/19/2010,99.79,99.79,99.8,99.79,6.03K,0.00%
5/18/2010,99.79,99.8,99.8,99.79,3.00K,0.00%
5/17/2010,99.79,99.79,99.8,99.79,2.05K,0.00%
5/14/2010,99.79,99.79,99.79,99.79,1.98K,0.00%
5/13/2010,99.79,99.79,99.8,99.79,6.82K,0.00%
5/12/2010,99.79,99.79,99.79,99.79,3.85K,0.00%
5/11/2010,99.79,99.79,99.79,99.78,6.30K,0.00%
5/10/2010,99.79,99.78,99.79,99.78,20.06K,0.02%
5/7/2010,99.77,99.77,99.78,99.76,21.59K,-0.01%
5/6/2010,99.78,99.78,99.78,99.77,13.10K,0.00%
5/5/2010,99.78,99.78,99.78,99.78,9.19K,0.00%
5/4/2010,99.78,99.79,99.79,99.78,17.51K,-0.01%
5/3/2010,99.79,99.78,99.79,99.78,3.19K,-0.01%
4/30/2010,99.8,99.8,99.8,99.8,,0.00%
4/29/2010,99.8,99.8,99.8,99.8,0.44K,0.00%
4/28/2010,99.8,99.8,99.8,99.8,4.37K,0.00%
4/27/2010,99.8,99.8,99.8,99.8,4.78K,0.00%
4/26/2010,99.8,99.8,99.8,99.8,3.65K,0.00%
4/23/2010,99.8,99.8,99.8,99.8,0.31K,0.00%
4/22/2010,99.8,99.8,99.8,99.8,0.92K,0.00%
4/21/2010,99.8,99.8,99.8,99.8,1.94K,0.00%
4/20/2010,99.8,99.8,99.8,99.8,1.07K,0.00%
4/19/2010,99.8,99.8,99.8,99.8,3.78K,0.00%
4/16/2010,99.8,99.8,99.8,99.8,2.63K,0.00%
4/15/2010,99.8,99.8,99.8,99.8,4.17K,0.00%
4/14/2010,99.8,99.8,99.8,99.8,11.98K,0.00%
4/13/2010,99.8,99.8,99.8,99.8,4.64K,0.00%
4/12/2010,99.8,99.8,99.8,99.8,2.23K,0.00%
4/9/2010,99.8,99.8,99.8,99.8,6.09K,0.00%
4/8/2010,99.8,99.8,99.8,99.8,5.40K,0.00%
4/7/2010,99.8,99.8,99.8,99.8,3.09K,0.00%
4/6/2010,99.8,99.8,99.81,99.8,3.59K,0.00%
4/5/2010,99.8,99.81,99.81,99.8,5.22K,-0.01%
4/2/2010,99.81,99.81,99.81,99.81,4.71K,0.00%
4/1/2010,99.81,99.81,99.81,99.81,6.66K,-0.02%
3/31/2010,99.83,99.83,99.83,99.83,2.35K,0.00%
3/30/2010,99.83,99.83,99.83,99.83,2.71K,0.00%
3/29/2010,99.83,99.83,99.83,99.83,1.58K,0.00%
3/26/2010,99.83,99.83,99.83,99.83,1.30K,0.00%
3/25/2010,99.83,99.83,99.83,99.83,1.00K,0.00%
3/24/2010,99.83,99.83,99.83,99.83,3.19K,0.00%
3/23/2010,99.83,99.83,99.83,99.83,3.53K,0.00%
3/22/2010,99.83,99.83,99.83,99.83,4.98K,0.00%
3/19/2010,99.83,99.82,99.83,99.82,2.83K,0.00%
3/18/2010,99.83,99.83,99.83,99.83,2.54K,0.00%
3/17/2010,99.83,99.83,99.83,99.83,4.26K,0.00%
